nbr_ciu_id,var_ciu_nombre,var_ciu_status,nbr_parro_id
2605,Quito,En vigencia,2605
2606,Machachi,En vigencia,2606
2607,Quito,En vigencia,2607
2608,Quito,En vigencia,2608
2609,Quito,En vigencia,2609
2610,Machachi,En vigencia,2610
2611,Quito,En vigencia,2611
2612,Quito,En vigencia,2612
2613,Quito,En vigencia,2613
2614,Quito,En vigencia,2614
2615,Quito,En vigencia,2615
2616,Quito,En vigencia,2616
2617,Machachi,En vigencia,2617
2618,Aloag,En vigencia,2618
2619,Quito,En vigencia,2619
2620,Quito,En vigencia,2620
2621,San Miguel De Los Bancos,En vigencia,2621
2622,Quito,En vigencia,2622
2623,Quito,En vigencia,2623
2624,Quito,En vigencia,2624
2625,Aloag,En vigencia,2625
2626,Quito,En vigencia,2626
2627,Quito,En vigencia,2627
2628,Quito,En vigencia,2628
2629,Sangolquí,En vigencia,2629
2630,Quito,En vigencia,2630
2631,Quito,En vigencia,2631
2632,Quito,En vigencia,2632
2633,Quito,En vigencia,2633
2634,Quito,En vigencia,2634
2635,Quito,En vigencia,2635
2636,Quito,En vigencia,2636
2637,Tabacundo,En vigencia,2637
2638,San Miguel De Los Bancos,En vigencia,2638
2639,Quito,En vigencia,2639
2640,Machachi,En vigencia,2640
2641,Machachi,En vigencia,2641
2642,Quito,En vigencia,2642
2643,Quito,En vigencia,2643
2644,Aloag,En vigencia,2644
2645,Quito,En vigencia,2645
2646,Quito,En vigencia,2646
2647,Cayambe,En vigencia,2647
2648,Quito,En vigencia,2648
2649,Quito,En vigencia,2649
2650,Quito,En vigencia,2650
2651,Aloag,En vigencia,2651
2652,Quito,En vigencia,2652
2653,Quito,En vigencia,2653
2654,Quito,En vigencia,2654
2655,Quito,En vigencia,2655
2656,Quito,En vigencia,2656
2657,Quito,En vigencia,2657
2658,Quito,En vigencia,2658
2659,Quito,En vigencia,2659
2660,Quito,En vigencia,2660
2661,Quito,En vigencia,2661
2662,Quito,En vigencia,2662
2663,Quito,En vigencia,2663
2664,Quito,En vigencia,2664
2665,Quito,En vigencia,2665
2666,Quito,En vigencia,2666
2667,Quito,En vigencia,2667
2668,Quito,En vigencia,2668
2669,Quito,En vigencia,2669
2670,Quito,En vigencia,2670
2671,San Miguel De Los Bancos,En vigencia,2671
2672,Quito,En vigencia,2672
2673,Quito,En vigencia,2673
2674,Quito,En vigencia,2674
2675,Sangolquí,En vigencia,2675
2676,Quito,En vigencia,2676
2677,San Miguel De Los Bancos,En vigencia,2677
2678,Tabacundo,En vigencia,2678
2679,Quito,En vigencia,2679
2680,Quito,En vigencia,2680
2681,San Miguel De Los Bancos,En vigencia,2681
2682,Quito,En vigencia,2682
2683,Quito,En vigencia,2683
2684,Quito,En vigencia,2684
2685,Quito,En vigencia,2685
2686,Quito,En vigencia,2686
2687,Quito,En vigencia,2687
2688,Quito,En vigencia,2688
2689,Machachi,En vigencia,2689
2690,Quito,En vigencia,2690
2691,Sangolquí,En vigencia,2691
2692,Quito,En vigencia,2692
2693,Tabacundo,En vigencia,2693
2694,Sangolquí,En vigencia,2694
2695,Quito,En vigencia,2695
2696,Aloag,En vigencia,2696
2697,Quito,En vigencia,2697
2698,San Miguel De Los Bancos,En vigencia,2698
2699,San Miguel De Los Bancos,En vigencia,2699
2700,Sangolquí,En vigencia,2700
2701,Sangolquí,En vigencia,2701
2702,Sangolquí,En vigencia,2702
2703,Quito,En vigencia,2703
2704,Quito,En vigencia,2704
2705,Quito,En vigencia,2705
2706,Sangolquí,En vigencia,2706
2707,Machachi,En vigencia,2707
2708,Quito,En vigencia,2708
2709,Quito,En vigencia,2709
2710,Quito,En vigencia,2710
2711,Quito,En vigencia,2711
2712,Quito,En vigencia,2712
2713,Quito,En vigencia,2713
2714,Quito,En vigencia,2714
2715,Cayambe,En vigencia,2715
2716,Quito,En vigencia,2716
2717,Cayambe,En vigencia,2717
2718,Quito,En vigencia,2718
2719,Cayambe,En vigencia,2719
2720,Machachi,En vigencia,2720
2721,Aloag,En vigencia,2721
2722,Quito,En vigencia,2722
2723,Quito,En vigencia,2723
2724,San Miguel De Los Bancos,En vigencia,2724
2725,Cayambe,En vigencia,2725
2726,Cayambe,En vigencia,2726
2727,Quito,En vigencia,2727
2728,Aloag,En vigencia,2728
2729,Quito,En vigencia,2729
2730,Quito,En vigencia,2730
2731,Quito,En vigencia,2731
2732,Quito,En vigencia,2732
2733,Aloag,En vigencia,2733
2734,Quito,En vigencia,2734
2735,Quito,En vigencia,2735
2736,Quito,En vigencia,2736
2737,Cayambe,En vigencia,2737
2738,Machachi,En vigencia,2738
2739,Quito,En vigencia,2739
2740,Quito,En vigencia,2740
2741,Quito,En vigencia,2741
2742,Quito,En vigencia,2742
2743,Cayambe,En vigencia,2743
2744,Quito,En vigencia,2744
2745,Sangolquí,En vigencia,2745
2746,Quito,En vigencia,2746
2747,San Miguel De Los Bancos,En vigencia,2747
2748,Machachi,En vigencia,2748
2749,Quito,En vigencia,2749
2750,Quito,En vigencia,2750
2751,Aloag,En vigencia,2751
2752,Quito,En vigencia,2752
2753,Quito,En vigencia,2753
2754,Tabacundo,En vigencia,2754
2755,Sangolquí,En vigencia,2755
2756,Cayambe,En vigencia,2756
2757,Quito,En vigencia,2757
2758,Quito,En vigencia,2758
2759,Quito,En vigencia,2759
2760,Quito,En vigencia,2760
2761,San Miguel De Los Bancos,En vigencia,2761
2762,Quito,En vigencia,2762
2763,Quito,En vigencia,2763
2764,Sangolquí,En vigencia,2764
2765,Cayambe,En vigencia,2765
2766,Quito,En vigencia,2766
2767,Quito,En vigencia,2767
2768,Quito,En vigencia,2768
2769,Machachi,En vigencia,2769
2770,Quito,En vigencia,2770
2771,Machachi,En vigencia,2771
2772,Quito,En vigencia,2772
2773,Quito,En vigencia,2773
2774,Quito,En vigencia,2774
2775,Quito,En vigencia,2775
2776,Machachi,En vigencia,2776
2777,Tabacundo,En vigencia,2777
2778,Quito,En vigencia,2778
2779,Quito,En vigencia,2779
2780,Sangolquí,En vigencia,2780
2781,Cayambe,En vigencia,2781
2782,Tabacundo,En vigencia,2782
2783,Quito,En vigencia,2783
2784,Quito,En vigencia,2784
2785,Sangolquí,En vigencia,2785
2786,Quito,En vigencia,2786
2787,Quito,En vigencia,2787
2788,Quito,En vigencia,2788
2789,Quito,En vigencia,2789
2790,Quito,En vigencia,2790
2791,Quito,En vigencia,2791
2792,Quito,En vigencia,2792
2793,Quito,En vigencia,2793
2794,Quito,En vigencia,2794
2795,Quito,En vigencia,2795
2796,Quito,En vigencia,2796
2797,Quito,En vigencia,2797
2798,Aloag,En vigencia,2798
2799,Quito,En vigencia,2799
2800,Quito,En vigencia,2800
2801,Quito,En vigencia,2801
2802,Quito,En vigencia,2802
2803,Quito,En vigencia,2803
2804,Quito,En vigencia,2804
2805,Quito,En vigencia,2805
2806,Quito,En vigencia,2806
2807,Quito,En vigencia,2807
2808,Quito,En vigencia,2808
2809,Aloag,En vigencia,2809
2810,Machachi,En vigencia,2810
2811,Quito,En vigencia,2811
2812,Aloag,En vigencia,2812
2813,Quito,En vigencia,2813
2814,Quito,En vigencia,2814
2815,Quito,En vigencia,2815
2816,Tabacundo,En vigencia,2816
2817,Tabacundo,En vigencia,2817
2818,Cayambe,En vigencia,2818
2819,Cayambe,En vigencia,2819
2820,Quito,En vigencia,2820
2821,Quito,En vigencia,2821
2822,San Miguel De Los Bancos,No existe,2822
2823,Quito,En vigencia,2823
2824,Tabacundo,En vigencia,2824
2825,Quito,En vigencia,2825
2826,Quito,No existe,2826
2827,Machachi,En vigencia,2827
2828,Quito,En vigencia,2828
2829,Quito,En vigencia,2829
2830,San Miguel De Los Bancos,En vigencia,2830
2831,Quito,En vigencia,2831
2832,Quito,En vigencia,2832
2833,Quito,En vigencia,2833
2834,Aloag,En vigencia,2834
2835,Quito,En vigencia,2835
2836,Quito,En vigencia,2836
2837,Quito,En vigencia,2837
2838,Sangolquí,En vigencia,2838
2839,Tabacundo,En vigencia,2839
2840,Cayambe,En vigencia,2840
2841,Quito,En vigencia,2841
2842,Quito,En vigencia,2842
2843,Quito,En vigencia,2843
2844,San Miguel De Los Bancos,En vigencia,2844
2845,Machachi,En vigencia,2845
2846,Quito,No existe,2846
2847,Quito,En vigencia,2847
2848,Quito,En vigencia,2848
2849,Quito,En vigencia,2849
2850,Tabacundo,En vigencia,2850
2851,Cayambe,En vigencia,2851
2852,Sangolquí,En vigencia,2852
2853,Quito,En vigencia,2853
2854,Quito,En vigencia,2854
2855,Tabacundo,En vigencia,2855
2856,Quito,En vigencia,2856
2857,San Miguel De Los Bancos,En vigencia,2857
2858,Quito,En vigencia,2858
2859,Tabacundo,En vigencia,2859
2860,Quito,En vigencia,2860
2861,Sangolquí,En vigencia,2861
2862,Sangolquí,En vigencia,2862
2863,Quito,En vigencia,2863
2864,Quito,En vigencia,2864
2865,Quito,En vigencia,2865
2866,Sangolquí,En vigencia,2866
2867,Quito,En vigencia,2867
2868,Quito,En vigencia,2868
2869,Quito,En vigencia,2869
2870,Quito,En vigencia,2870
2871,Quito,En vigencia,2871
2872,Quito,En vigencia,2872
2873,Quito,En vigencia,2873
2874,Machachi,En vigencia,2874
2875,Quito,En vigencia,2875
2876,Quito,En vigencia,2876
2877,San Miguel De Los Bancos,En vigencia,2877
2878,Machachi,En vigencia,2878
2879,Quito,En vigencia,2879
2880,Quito,En vigencia,2880
2881,Quito,En vigencia,2881
2882,Quito,En vigencia,2882
2883,Machachi,En vigencia,2883
2884,San Miguel De Los Bancos,No existe,2884
2885,Quito,En vigencia,2885
2886,Quito,En vigencia,2886
2887,Quito,En vigencia,2887
2888,Quito,En vigencia,2888
2889,Quito,En vigencia,2889
2890,Machachi,En vigencia,2890
2891,Quito,En vigencia,2891
2892,Quito,En vigencia,2892
2893,Quito,En vigencia,2893
2894,Quito,En vigencia,2894
2895,Aloag,En vigencia,2895
2896,Sangolquí,En vigencia,2896
2897,Quito,En vigencia,2897
2898,Quito,En vigencia,2898
2899,Aloag,En vigencia,2899
2900,Cayambe,En vigencia,2900
2901,Quito,En vigencia,2901
2902,Quito,En vigencia,2902
2903,Quito,En vigencia,2903
2904,Quito,En vigencia,2904
2905,Quito,En vigencia,2905
2906,Quito,En vigencia,2906
2907,Cayambe,En vigencia,2907
2908,Quito,En vigencia,2908
2909,Quito,En vigencia,2909
2910,Quito,En vigencia,2910
2911,San Miguel De Los Bancos,En vigencia,2911
2912,Sangolquí,En vigencia,2912
2913,Quito,En vigencia,2913
2914,Quito,En vigencia,2914
2915,Sangolquí,En vigencia,2915
2916,Machachi,En vigencia,2916
2917,Tabacundo,En vigencia,2917
2918,Quito,En vigencia,2918
2919,Sangolquí,En vigencia,2919
2920,Quito,En vigencia,2920
2921,Quito,En vigencia,2921
2922,San Miguel De Los Bancos,En vigencia,2922
2923,Quito,En vigencia,2923
2924,Quito,En vigencia,2924
2925,Sangolquí,En vigencia,2925
2926,Quito,En vigencia,2926
2927,Quito,En vigencia,2927
2928,Quito,En vigencia,2928
2929,Machachi,En vigencia,2929
2930,Quito,En vigencia,2930
2931,Quito,En vigencia,2931
2932,Quito,En vigencia,2932
2933,Aloag,En vigencia,2933
2934,Quito,En vigencia,2934
2935,San Miguel De Los Bancos,En vigencia,2935
2936,Quito,En vigencia,2936
2937,Quito,En vigencia,2937
2938,Aloag,En vigencia,2938
2939,Quito,En vigencia,2939
2940,Cayambe,En vigencia,2940
2941,Quito,En vigencia,2941
2942,Quito,En vigencia,2942
2943,Tabacundo,En vigencia,2943
2944,Quito,En vigencia,2944
2945,Quito,En vigencia,2945
2946,Quito,En vigencia,2946
2947,Quito,En vigencia,2947
2948,Quito,En vigencia,2948
2949,Quito,En vigencia,2949
2950,Sangolquí,En vigencia,2950
2951,Quito,En vigencia,2951
2952,Tabacundo,En vigencia,2952
2953,Quito,En vigencia,2953
2954,Quito,En vigencia,2954
2955,Quito,En vigencia,2955
2956,Quito,En vigencia,2956
2957,Quito,En vigencia,2957
2958,Quito,En vigencia,2958
2959,Quito,En vigencia,2959
2960,Machachi,En vigencia,2960
2961,Quito,En vigencia,2961
2962,Quito,En vigencia,2962
2963,Tabacundo,En vigencia,2963
2964,Aloag,En vigencia,2964
2965,Quito,En vigencia,2965
2966,Quito,En vigencia,2966
2967,Machachi,En vigencia,2967
2968,Quito,En vigencia,2968
2969,Quito,En vigencia,2969
2970,Quito,En vigencia,2970
2971,Quito,En vigencia,2971
2972,Quito,En vigencia,2972
2973,San Miguel De Los Bancos,En vigencia,2973
2974,Quito,En vigencia,2974
2975,Quito,En vigencia,2975
2976,San Miguel De Los Bancos,En vigencia,2976
2977,Quito,En vigencia,2977
2978,Machachi,En vigencia,2978
2979,Quito,En vigencia,2979
2980,Quito,En vigencia,2980
2981,Sangolquí,En vigencia,2981
2982,Quito,En vigencia,2982
2983,Quito,En vigencia,2983
2984,Machachi,En vigencia,2984
2985,Quito,En vigencia,2985
2986,Quito,En vigencia,2986
2987,Quito,En vigencia,2987
2988,Tabacundo,En vigencia,2988
2989,San Miguel De Los Bancos,En vigencia,2989
2990,Tabacundo,En vigencia,2990
2991,Aloag,En vigencia,2991
2992,San Miguel De Los Bancos,En vigencia,2992
2993,Sangolquí,En vigencia,2993
2994,Aloag,En vigencia,2994
2995,Quito,En vigencia,2995
2996,Sangolquí,En vigencia,2996
2997,Quito,En vigencia,2997
2998,Machachi,En vigencia,2998
2999,Quito,En vigencia,2999
3000,Quito,En vigencia,3000
3001,Quito,En vigencia,3001
3002,Quito,En vigencia,3002
3003,Aloag,En vigencia,3003
3004,Quito,En vigencia,3004
3005,Quito,En vigencia,3005
3006,Cayambe,En vigencia,3006
3007,Machachi,En vigencia,3007
3008,Quito,En vigencia,3008
3009,Cayambe,En vigencia,3009
3010,Machachi,En vigencia,3010
3011,Quito,En vigencia,3011
3012,Quito,En vigencia,3012
3013,Quito,En vigencia,3013
3014,San Miguel De Los Bancos,En vigencia,3014
3015,Aloag,En vigencia,3015
3016,Quito,En vigencia,3016
3017,Quito,En vigencia,3017
3018,San Miguel De Los Bancos,En vigencia,3018
3019,Quito,En vigencia,3019
3020,Quito,En vigencia,3020
3021,Quito,En vigencia,3021
3022,Quito,En vigencia,3022
3023,Quito,En vigencia,3023
3024,Quito,En vigencia,3024
3025,Quito,En vigencia,3025
3026,Quito,En vigencia,3026
3027,Quito,En vigencia,3027
3028,Quito,En vigencia,3028
3029,Quito,En vigencia,3029
3030,Quito,En vigencia,3030
3031,Quito,En vigencia,3031
3032,Quito,En vigencia,3032
3033,Quito,En vigencia,3033
3034,Quito,En vigencia,3034
3035,Quito,En vigencia,3035
3036,Quito,En vigencia,3036
3037,Quito,En vigencia,3037
3038,Aloag,En vigencia,3038
3039,Quito,En vigencia,3039
3040,Quito,En vigencia,3040
3041,Tabacundo,En vigencia,3041
3042,Sangolquí,En vigencia,3042
3043,Quito,En vigencia,3043
3044,Quito,No existe,3044
3045,Quito,En vigencia,3045
3046,Quito,En vigencia,3046
3047,Quito,En vigencia,3047
3048,Quito,En vigencia,3048
3049,Tabacundo,En vigencia,3049
3050,Quito,En vigencia,3050
3051,San Miguel De Los Bancos,En vigencia,3051
3052,Machachi,En vigencia,3052
3053,Tabacundo,En vigencia,3053
3054,Quito,En vigencia,3054
3055,Quito,En vigencia,3055
3056,Quito,No existe,3056
3057,Quito,En vigencia,3057
3058,Quito,En vigencia,3058
3059,Quito,En vigencia,3059
3060,Quito,En vigencia,3060
3061,Quito,En vigencia,3061
3062,Machachi,En vigencia,3062
3063,Tabacundo,En vigencia,3063
3064,Quito,En vigencia,3064
3065,Quito,En vigencia,3065
3066,Quito,En vigencia,3066
3067,Quito,En vigencia,3067
3068,Quito,En vigencia,3068
3069,Quito,En vigencia,3069
3070,Quito,En vigencia,3070
3071,Quito,En vigencia,3071
3072,Sangolquí,En vigencia,3072
3073,Cayambe,En vigencia,3073
3074,Quito,En vigencia,3074
3075,Machachi,En vigencia,3075
3076,Quito,En vigencia,3076
3077,Quito,En vigencia,3077
3078,Quito,En vigencia,3078
3079,Quito,En vigencia,3079
3080,Quito,En vigencia,3080
3081,Quito,En vigencia,3081
3082,San Miguel De Los Bancos,En vigencia,3082
3083,Aloag,En vigencia,3083
3084,Quito,En vigencia,3084
3085,Quito,En vigencia,3085
3086,Quito,En vigencia,3086
3087,Quito,En vigencia,3087
3088,Sangolquí,En vigencia,3088
3089,Quito,En vigencia,3089
3090,Tabacundo,En vigencia,3090
3091,Quito,En vigencia,3091
3092,San Miguel De Los Bancos,En vigencia,3092
3093,San Miguel De Los Bancos,En vigencia,3093
3094,Aloag,En vigencia,3094
3095,Quito,En vigencia,3095
3096,Quito,En vigencia,3096
3097,Quito,En vigencia,3097
3098,Quito,En vigencia,3098
3099,Quito,En vigencia,3099
3100,Sangolquí,En vigencia,3100
3101,Quito,En vigencia,3101
3102,Sangolquí,En vigencia,3102
3103,Quito,En vigencia,3103
3104,Tabacundo,En vigencia,3104
3105,Quito,En vigencia,3105
3106,San Miguel De Los Bancos,En vigencia,3106
3107,Cayambe,En vigencia,3107
3108,Quito,En vigencia,3108
3109,Sangolquí,En vigencia,3109
3110,Tabacundo,En vigencia,3110
3111,Quito,En vigencia,3111
3112,Sangolquí,En vigencia,3112
3113,Quito,En vigencia,3113
3114,Quito,En vigencia,3114
3115,Quito,En vigencia,3115
3116,Quito,En vigencia,3116
3117,Quito,En vigencia,3117
3118,Quito,En vigencia,3118
3119,Aloag,En vigencia,3119
3120,Sangolquí,En vigencia,3120
3121,Quito,En vigencia,3121
3122,Tabacundo,En vigencia,3122
3123,Quito,En vigencia,3123
3124,Quito,En vigencia,3124
3125,San Miguel De Los Bancos,En vigencia,3125
3126,Aloag,En vigencia,3126
3127,Quito,En vigencia,3127
3128,Quito,En vigencia,3128
3129,Aloag,En vigencia,3129
3130,Quito,En vigencia,3130
3131,Quito,En vigencia,3131
3132,Sangolquí,En vigencia,3132
3133,Quito,En vigencia,3133
3134,Quito,En vigencia,3134
3135,Quito,En vigencia,3135
3136,Quito,En vigencia,3136
3137,Quito,En vigencia,3137
3138,Cayambe,En vigencia,3138
3139,Cayambe,En vigencia,3139
3140,Machachi,En vigencia,3140
3141,San Miguel De Los Bancos,En vigencia,3141
3142,Quito,En vigencia,3142
3143,Aloag,En vigencia,3143
3144,Quito,En vigencia,3144
3145,Quito,En vigencia,3145
3146,Quito,En vigencia,3146
3147,Quito,En vigencia,3147
3148,Quito,En vigencia,3148
3149,San Miguel De Los Bancos,En vigencia,3149
3150,San Miguel De Los Bancos,En vigencia,3150
3151,Tabacundo,En vigencia,3151
3152,Aloag,En vigencia,3152
3153,Sangolquí,En vigencia,3153
3154,Quito,En vigencia,3154
3155,Quito,En vigencia,3155
3156,Quito,En vigencia,3156
3157,Aloag,En vigencia,3157
3158,Quito,En vigencia,3158
3159,Cayambe,En vigencia,3159
3160,Quito,En vigencia,3160
3161,San Miguel De Los Bancos,En vigencia,3161
3162,Quito,En vigencia,3162
3163,Quito,En vigencia,3163
3164,Tabacundo,En vigencia,3164
3165,Cayambe,En vigencia,3165
3166,Quito,No existe,3166
3167,Quito,En vigencia,3167
3168,Quito,En vigencia,3168
3169,Quito,En vigencia,3169
3170,Quito,En vigencia,3170
3171,Quito,En vigencia,3171
3172,Quito,En vigencia,3172
3173,Quito,En vigencia,3173
3174,San Miguel De Los Bancos,En vigencia,3174
3175,Aloag,En vigencia,3175
3176,Quito,En vigencia,3176
3177,Tabacundo,En vigencia,3177
3178,Tabacundo,En vigencia,3178
3179,Quito,En vigencia,3179
3180,San Miguel De Los Bancos,En vigencia,3180
3181,Quito,En vigencia,3181
3182,Quito,En vigencia,3182
3183,Machachi,En vigencia,3183
3184,San Miguel De Los Bancos,En vigencia,3184
3185,Quito,En vigencia,3185
3186,Quito,En vigencia,3186
3187,Quito,En vigencia,3187
3188,Quito,En vigencia,3188
3189,Quito,En vigencia,3189
3190,Quito,En vigencia,3190
3191,Sangolquí,En vigencia,3191
3192,Quito,En vigencia,3192
3193,Machachi,En vigencia,3193
3194,Sangolquí,En vigencia,3194
3195,San Miguel De Los Bancos,No existe,3195
3196,Tabacundo,En vigencia,3196
3197,Quito,En vigencia,3197
3198,Quito,En vigencia,3198
3199,Quito,En vigencia,3199
3200,Quito,En vigencia,3200
3201,Cayambe,En vigencia,3201
3202,Quito,En vigencia,3202
3203,Tabacundo,En vigencia,3203
3204,Quito,En vigencia,3204
3205,Sangolquí,En vigencia,3205
3206,Quito,En vigencia,3206
3207,Quito,En vigencia,3207
3208,Quito,En vigencia,3208
3209,Sangolquí,En vigencia,3209
3210,Quito,En vigencia,3210
3211,Quito,En vigencia,3211
3212,Sangolquí,En vigencia,3212
3213,Aloag,En vigencia,3213
3214,Quito,En vigencia,3214
3215,Quito,En vigencia,3215
3216,Tabacundo,En vigencia,3216
3217,San Miguel De Los Bancos,En vigencia,3217
3218,Quito,En vigencia,3218
3219,Tabacundo,En vigencia,3219
3220,Quito,En vigencia,3220
3221,Quito,En vigencia,3221
3222,Quito,En vigencia,3222
3223,Quito,En vigencia,3223
3224,Tabacundo,En vigencia,3224
3225,Quito,En vigencia,3225
3226,Sangolquí,En vigencia,3226
3227,Machachi,En vigencia,3227
3228,Cayambe,En vigencia,3228
3229,Quito,En vigencia,3229
3230,Quito,En vigencia,3230
3231,Quito,En vigencia,3231
3232,Tabacundo,En vigencia,3232
3233,Quito,En vigencia,3233
3234,Quito,En vigencia,3234
3235,Quito,En vigencia,3235
3236,Tabacundo,En vigencia,3236
3237,Quito,En vigencia,3237
3238,Quito,En vigencia,3238
3239,Quito,En vigencia,3239
3240,Quito,En vigencia,3240
3241,Tabacundo,En vigencia,3241
3242,Quito,En vigencia,3242
3243,Quito,En vigencia,3243
3244,Quito,En vigencia,3244
3245,Quito,En vigencia,3245
3246,Quito,En vigencia,3246
3247,Quito,En vigencia,3247
3248,Quito,En vigencia,3248
3249,Machachi,En vigencia,3249
3250,Quito,En vigencia,3250
3251,Quito,En vigencia,3251
3252,Aloag,En vigencia,3252
3253,San Miguel De Los Bancos,En vigencia,3253
3254,Machachi,En vigencia,3254
3255,Quito,En vigencia,3255
3256,Quito,En vigencia,3256
3257,Quito,En vigencia,3257
3258,Quito,En vigencia,3258
3259,Cayambe,En vigencia,3259
3260,Quito,En vigencia,3260
3261,Quito,En vigencia,3261
3262,Quito,En vigencia,3262
3263,Quito,En vigencia,3263
3264,Quito,En vigencia,3264
3265,Quito,En vigencia,3265
3266,Cayambe,En vigencia,3266
3267,Aloag,En vigencia,3267
3268,Sangolquí,En vigencia,3268
3269,Quito,En vigencia,3269
3270,San Miguel De Los Bancos,En vigencia,3270
3271,Quito,En vigencia,3271
3272,Sangolquí,En vigencia,3272
3273,Quito,En vigencia,3273
3274,Aloag,En vigencia,3274
3275,Tabacundo,En vigencia,3275
3276,Quito,En vigencia,3276
3277,San Miguel De Los Bancos,En vigencia,3277
3278,Machachi,En vigencia,3278
3279,Quito,En vigencia,3279
3280,Quito,En vigencia,3280
3281,San Miguel De Los Bancos,En vigencia,3281
3282,Quito,En vigencia,3282
3283,Quito,En vigencia,3283
3284,Machachi,En vigencia,3284
3285,Aloag,En vigencia,3285
3286,Quito,En vigencia,3286
3287,Quito,En vigencia,3287
3288,Aloag,En vigencia,3288
3289,Quito,No existe,3289
3290,Quito,En vigencia,3290
3291,Quito,En vigencia,3291
3292,Quito,En vigencia,3292
3293,Quito,En vigencia,3293
3294,Quito,En vigencia,3294
3295,Sangolquí,En vigencia,3295
3296,Sangolquí,En vigencia,3296
3297,Aloag,En vigencia,3297
3298,Sangolquí,En vigencia,3298
3299,Quito,En vigencia,3299
3300,Aloag,En vigencia,3300
3301,Quito,En vigencia,3301
3302,Quito,En vigencia,3302
3303,Aloag,En vigencia,3303
3304,Quito,En vigencia,3304
3305,Tabacundo,En vigencia,3305
3306,Tabacundo,En vigencia,3306
3307,Quito,En vigencia,3307
3308,Quito,En vigencia,3308
3309,Cayambe,En vigencia,3309
3310,Quito,En vigencia,3310
3311,Quito,En vigencia,3311
3312,Quito,En vigencia,3312
3313,Quito,En vigencia,3313
3314,Quito,En vigencia,3314
3315,Sangolquí,En vigencia,3315
3316,Quito,En vigencia,3316
3317,Quito,En vigencia,3317
3318,Quito,En vigencia,3318
3319,Quito,En vigencia,3319
3320,Quito,En vigencia,3320
3321,Quito,En vigencia,3321
3322,Quito,En vigencia,3322
3323,Cayambe,En vigencia,3323
3324,Quito,En vigencia,3324
3325,Quito,En vigencia,3325
3326,Quito,En vigencia,3326
3327,Quito,En vigencia,3327
3328,Cayambe,En vigencia,3328
3329,Quito,En vigencia,3329
3330,Quito,En vigencia,3330
3331,San Miguel De Los Bancos,En vigencia,3331
3332,Quito,En vigencia,3332
3333,Quito,No existe,3333
3334,Quito,En vigencia,3334
3335,Quito,En vigencia,3335
3336,Cayambe,En vigencia,3336
3337,Machachi,En vigencia,3337
3338,Quito,En vigencia,3338
3339,Cayambe,En vigencia,3339
3340,Aloag,En vigencia,3340
3341,Machachi,En vigencia,3341
3342,Aloag,En vigencia,3342
3343,Quito,En vigencia,3343
3344,Sangolquí,En vigencia,3344
3345,Quito,En vigencia,3345
3346,Quito,En vigencia,3346
3347,Quito,En vigencia,3347
3348,Quito,En vigencia,3348
3349,Quito,En vigencia,3349
3350,Quito,En vigencia,3350
3351,Tabacundo,En vigencia,3351
3352,Cayambe,En vigencia,3352
3353,Quito,En vigencia,3353
3354,Machachi,En vigencia,3354
3355,Quito,En vigencia,3355
3356,Sangolquí,En vigencia,3356
3357,Quito,En vigencia,3357
3358,Quito,En vigencia,3358
3359,Quito,En vigencia,3359
3360,Quito,En vigencia,3360
3361,San Miguel De Los Bancos,En vigencia,3361
3362,Quito,En vigencia,3362
3363,Aloag,En vigencia,3363
3364,Cayambe,En vigencia,3364
3365,Quito,En vigencia,3365
3366,Quito,En vigencia,3366
3367,Machachi,En vigencia,3367
3368,Quito,En vigencia,3368
3369,Quito,En vigencia,3369
3370,Aloag,En vigencia,3370
3371,Quito,En vigencia,3371
3372,Quito,En vigencia,3372
3373,Tabacundo,En vigencia,3373
3374,Quito,En vigencia,3374
3375,Quito,En vigencia,3375
3376,Quito,En vigencia,3376
3377,Quito,En vigencia,3377
3378,Quito,En vigencia,3378
3379,Quito,En vigencia,3379
3380,San Miguel De Los Bancos,En vigencia,3380
3381,Quito,En vigencia,3381
3382,Tabacundo,En vigencia,3382
3383,Quito,En vigencia,3383
3384,Quito,En vigencia,3384
3385,Quito,No existe,3385
3386,Quito,En vigencia,3386
3387,Quito,En vigencia,3387
3388,Quito,En vigencia,3388
3389,Quito,En vigencia,3389
3390,Aloag,En vigencia,3390
3391,Quito,En vigencia,3391
3392,Quito,En vigencia,3392
3393,Quito,En vigencia,3393
3394,Tabacundo,En vigencia,3394
3395,Tabacundo,En vigencia,3395
3396,Quito,En vigencia,3396
3397,Sangolquí,En vigencia,3397
3398,Quito,En vigencia,3398
3399,Tabacundo,En vigencia,3399
3400,Sangolquí,En vigencia,3400
3401,Quito,En vigencia,3401
3402,Sangolquí,En vigencia,3402
3403,Aloag,En vigencia,3403
3404,Quito,En vigencia,3404
3405,Aloag,En vigencia,3405
3406,Quito,En vigencia,3406
3407,Quito,En vigencia,3407
3408,Cayambe,En vigencia,3408
3409,Quito,En vigencia,3409
3410,San Miguel De Los Bancos,En vigencia,3410
3411,Quito,En vigencia,3411
3412,Quito,En vigencia,3412
3413,Quito,En vigencia,3413
3414,Sangolquí,En vigencia,3414
3415,Quito,En vigencia,3415
3416,Sangolquí,En vigencia,3416
3417,Quito,En vigencia,3417
3418,Tabacundo,En vigencia,3418
3419,Cayambe,En vigencia,3419
3420,Machachi,En vigencia,3420
