nbr_ba_id,var_ba_nombre,"var_ba_status",nbr_pol_id
2368,Itchimbía,"En vigencia",2368
2369,San Roque,"En vigencia",2369
2370,San Diego,"En vigencia",2370
2371,Iñaquito,"En vigencia",2371
2372,Mariscal Sucre,"En vigencia",2372
2373,Calderón,"En vigencia",2373
2374,San Diego,"En vigencia",2374
2375,San Diego,"En vigencia",2375
2376,San Bartolo,"En vigencia",2376
2377,San Diego,"En vigencia",2377
2378,San Diego,"En vigencia",2378
2379,San Diego,"En vigencia",2379
2380,Ponceano,"En vigencia",2380
2381,San Diego,"En vigencia",2381
2382,San Diego,"En vigencia",2382
2383,Rumipamba,"En vigencia",2383
2384,San Diego,"En vigencia",2384
2385,San Diego,"En vigencia",2385
2386,San Diego,"En vigencia",2386
2387,San Diego,"En vigencia",2387
2388,Cochapamba,"En vigencia",2388
2389,San Diego,"En vigencia",2389
2390,San Juan,"En vigencia",2390
2391,San Diego,"No existe",2391
2392,San Diego,"En vigencia",2392
2393,San Diego,"En vigencia",2393
2394,San Diego,"No existe",2394
2395,Turubamba,"En vigencia",2395
2396,San Diego,"En vigencia",2396
2397,San Diego,"En vigencia",2397
2398,San Diego,"En vigencia",2398
2399,San Bartolo,"En vigencia",2399
2400,San Roque,"En vigencia",2400
2401,San Bartolo,"En vigencia",2401
2402,Carcelén,"En vigencia",2402
2403,San Roque,"En vigencia",2403
2404,San Diego,"En vigencia",2404
2405,Solanda,"En vigencia",2405
2406,San Diego,"En vigencia",2406
2407,San Diego,"En vigencia",2407
2408,San Diego,"En vigencia",2408
2409,Puengasí,"En vigencia",2409
2410,Kennedy,"En vigencia",2410
2411,San Diego,"En vigencia",2411
2412,Turubamba,"En vigencia",2412
2413,San Diego,"En vigencia",2413
2414,San Diego,"En vigencia",2414
2415,San Diego,"En vigencia",2415
2416,San Roque,"En vigencia",2416
2417,Solanda,"En vigencia",2417
2418,Cochapamba,"En vigencia",2418
2419,San Roque,"En vigencia",2419
2420,San Diego,"En vigencia",2420
2421,Chilibulo,"En vigencia",2421
2422,San Diego,"En vigencia",2422
2423,San Diego,"En vigencia",2423
2424,Centro Histórico,"En vigencia",2424
2425,San Diego,"En vigencia",2425
2426,San Diego,"En vigencia",2426
2427,San Diego,"En vigencia",2427
2428,San Diego,"En vigencia",2428
2429,Iñaquito,"En vigencia",2429
2430,Puengasí,"En vigencia",2430
2431,Cotocollao,"En vigencia",2431
2432,San Diego,"En vigencia",2432
2433,Solanda,"En vigencia",2433
2434,San Diego,"En vigencia",2434
2435,San Diego,"En vigencia",2435
2436,San Roque,"No existe",2436
2437,San Diego,"En vigencia",2437
2438,Guamaní,"En vigencia",2438
2439,San Diego,"En vigencia",2439
2440,La Ecuatoriana,"En vigencia",2440
2441,San Diego,"En vigencia",2441
2442,San Diego,"En vigencia",2442
2443,San Roque,"En vigencia",2443
2444,Ponceano,"En vigencia",2444
2445,Chillogallo,"En vigencia",2445
2446,San Roque,"En vigencia",2446
2447,San Roque,"En vigencia",2447
2448,Quitumbe,"En vigencia",2448
2449,San Roque,"En vigencia",2449
2450,Rumipamba,"En vigencia",2450
2451,Cochapamba,"En vigencia",2451
2452,Carcelén,"En vigencia",2452
2453,Calderón,"En vigencia",2453
2454,San Diego,"No existe",2454
2455,San Diego,"En vigencia",2455
2456,Solanda,"En vigencia",2456
2457,San Diego,"En vigencia",2457
2458,Puengasí,"En vigencia",2458
2459,San Roque,"En vigencia",2459
2460,San Roque,"En vigencia",2460
2461,San Diego,"En vigencia",2461
2462,San Diego,"En vigencia",2462
2463,Calderón,"En vigencia",2463
2464,La Concepción,"No existe",2464
2465,Chillogallo,"En vigencia",2465
2466,San Diego,"En vigencia",2466
2467,San Diego,"En vigencia",2467
2468,Kennedy,"En vigencia",2468
2469,Ponceano,"En vigencia",2469
2470,Carcelén,"En vigencia",2470
2471,San Diego,"En vigencia",2471
2472,Quitumbe,"En vigencia",2472
2473,Belisario Quevedo,"En vigencia",2473
2474,San Diego,"En vigencia",2474
2475,San Diego,"En vigencia",2475
2476,Calderón,"En vigencia",2476
2477,San Diego,"En vigencia",2477
2478,San Roque,"En vigencia",2478
2479,San Diego,"En vigencia",2479
2480,San Diego,"En vigencia",2480
2481,San Diego,"En vigencia",2481
2482,Centro Histórico,"En vigencia",2482
2483,La Ferroviaria,"En vigencia",2483
2484,San Diego,"En vigencia",2484
2485,San Diego,"En vigencia",2485
2486,Ponceano,"En vigencia",2486
2487,San Bartolo,"En vigencia",2487
2488,San Diego,"En vigencia",2488
2489,Rumipamba,"En vigencia",2489
2490,San Diego,"En vigencia",2490
2491,San Roque,"En vigencia",2491
2492,San Diego,"En vigencia",2492
2493,Turubamba,"En vigencia",2493
2494,San Diego,"En vigencia",2494
2495,Kennedy,"No existe",2495
2496,San Roque,"En vigencia",2496
2497,La Mena,"En vigencia",2497
2498,San Diego,"En vigencia",2498
2499,San Diego,"En vigencia",2499
2500,San Diego,"En vigencia",2500
2501,San Diego,"En vigencia",2501
2502,San Diego,"En vigencia",2502
2503,San Diego,"En vigencia",2503
2504,Quitumbe,"En vigencia",2504
2505,Kennedy,"En vigencia",2505
2506,San Diego,"En vigencia",2506
2507,San Diego,"En vigencia",2507
2508,San Diego,"En vigencia",2508
2509,San Juan,"En vigencia",2509
2510,San Diego,"En vigencia",2510
2511,San Roque,"En vigencia",2511
2512,Quitumbe,"No existe",2512
2513,San Diego,"En vigencia",2513
2514,La Magdalena,"En vigencia",2514
2515,Iñaquito,"En vigencia",2515
2516,San Diego,"En vigencia",2516
2517,Itchimbía,"En vigencia",2517
2518,Iñaquito,"En vigencia",2518
2519,Cochapamba,"En vigencia",2519
2520,San Roque,"En vigencia",2520
2521,San Roque,"En vigencia",2521
2522,San Diego,"En vigencia",2522
2523,San Diego,"En vigencia",2523
2524,San Diego,"En vigencia",2524
2525,Belisario Quevedo,"En vigencia",2525
2526,Turubamba,"En vigencia",2526
2527,Puengasí,"En vigencia",2527
2528,San Diego,"En vigencia",2528
2529,La Mena,"En vigencia",2529
2530,Guamaní,"En vigencia",2530
2531,San Diego,"En vigencia",2531
2532,San Roque,"En vigencia",2532
2533,Iñaquito,"En vigencia",2533
2534,San Diego,"En vigencia",2534
2535,Cochapamba,"En vigencia",2535
2536,San Diego,"En vigencia",2536
2537,San Roque,"En vigencia",2537
2538,San Roque,"En vigencia",2538
2539,San Diego,"En vigencia",2539
2540,San Diego,"En vigencia",2540
2541,San Diego,"En vigencia",2541
2542,San Roque,"En vigencia",2542
2543,La Ecuatoriana,"En vigencia",2543
2544,San Diego,"En vigencia",2544
2545,San Diego,"En vigencia",2545
2546,San Diego,"En vigencia",2546
2547,Kennedy,"En vigencia",2547
2548,San Diego,"En vigencia",2548
2549,San Diego,"En vigencia",2549
2550,San Roque,"En vigencia",2550
2551,San Diego,"En vigencia",2551
2552,San Diego,"En vigencia",2552
2553,Calderón,"En vigencia",2553
2554,San Diego,"En vigencia",2554
2555,San Diego,"En vigencia",2555
2556,San Roque,"En vigencia",2556
2557,San Diego,"En vigencia",2557
2558,San Diego,"En vigencia",2558
2559,San Diego,"En vigencia",2559
2560,Chilibulo,"En vigencia",2560
2561,San Diego,"En vigencia",2561
2562,San Diego,"En vigencia",2562
2563,San Diego,"En vigencia",2563
2564,Puengasí,"En vigencia",2564
2565,San Roque,"En vigencia",2565
2566,Jipijapa,"En vigencia",2566
2567,San Diego,"En vigencia",2567
2568,Jipijapa,"En vigencia",2568
2569,Centro Histórico,"En vigencia",2569
2570,San Diego,"En vigencia",2570
2571,San Diego,"En vigencia",2571
2572,San Diego,"En vigencia",2572
2573,Itchimbía,"En vigencia",2573
2574,Solanda,"En vigencia",2574
2575,Solanda,"En vigencia",2575
2576,Cochapamba,"En vigencia",2576
2577,Centro Histórico,"En vigencia",2577
2578,La Libertad,"En vigencia",2578
2579,Chilibulo,"En vigencia",2579
2580,San Diego,"En vigencia",2580
2581,San Diego,"En vigencia",2581
2582,San Diego,"En vigencia",2582
2583,Cochapamba,"En vigencia",2583
2584,Ponceano,"En vigencia",2584
2585,San Diego,"En vigencia",2585
2586,San Diego,"En vigencia",2586
2587,La Ecuatoriana,"En vigencia",2587
2588,La Concepción,"En vigencia",2588
2589,San Diego,"En vigencia",2589
2590,San Roque,"En vigencia",2590
2591,Chilibulo,"En vigencia",2591
2592,Itchimbía,"En vigencia",2592
2593,San Diego,"En vigencia",2593
2594,Rumipamba,"En vigencia",2594
2595,San Diego,"En vigencia",2595
2596,La Mena,"En vigencia",2596
2597,Centro Histórico,"En vigencia",2597
2598,San Diego,"En vigencia",2598
2599,San Diego,"En vigencia",2599
2600,Calderón,"En vigencia",2600
2601,Comité del Pueblo,"En vigencia",2601
2602,San Diego,"En vigencia",2602
2603,Belisario Quevedo,"En vigencia",2603
2604,San Diego,"En vigencia",2604
2605,Itchimbía,"En vigencia",2605
2606,San Diego,"En vigencia",2606
2607,Chilibulo,"En vigencia",2607
2608,Puengasí,"En vigencia",2608
2609,San Diego,"En vigencia",2609
2610,La Mena,"No existe",2610
2611,San Diego,"En vigencia",2611
2612,San Diego,"En vigencia",2612
2613,San Diego,"En vigencia",2613
2614,Chimbacalle,"En vigencia",2614
2615,San Roque,"En vigencia",2615
2616,San Diego,"En vigencia",2616
2617,San Bartolo,"En vigencia",2617
2618,San Diego,"En vigencia",2618
2619,San Diego,"En vigencia",2619
2620,San Diego,"En vigencia",2620
2621,Quitumbe,"En vigencia",2621
2622,Itchimbía,"En vigencia",2622
2623,Centro Histórico,"En vigencia",2623
2624,La Argelia,"En vigencia",2624
2625,San Roque,"En vigencia",2625
2626,San Roque,"En vigencia",2626
2627,Belisario Quevedo,"En vigencia",2627
2628,San Diego,"En vigencia",2628
2629,San Diego,"En vigencia",2629
2630,San Roque,"En vigencia",2630
2631,San Diego,"En vigencia",2631
2632,La Argelia,"En vigencia",2632
2633,Quitumbe,"En vigencia",2633
2634,San Diego,"En vigencia",2634
2635,La Ecuatoriana,"En vigencia",2635
2636,La Ecuatoriana,"En vigencia",2636
2637,Belisario Quevedo,"En vigencia",2637
2638,San Diego,"En vigencia",2638
2639,San Roque,"En vigencia",2639
2640,Calderón,"No existe",2640
2641,San Diego,"En vigencia",2641
2642,San Diego,"En vigencia",2642
2643,San Diego,"En vigencia",2643
2644,San Diego,"En vigencia",2644
2645,San Diego,"En vigencia",2645
2646,San Diego,"En vigencia",2646
2647,San Diego,"En vigencia",2647
2648,San Diego,"En vigencia",2648
2649,San Diego,"En vigencia",2649
2650,San Diego,"No existe",2650
2651,San Diego,"En vigencia",2651
2652,La Libertad,"En vigencia",2652
2653,Cotocollao,"En vigencia",2653
2654,San Diego,"En vigencia",2654
2655,San Diego,"En vigencia",2655
2656,San Roque,"En vigencia",2656
2657,San Roque,"En vigencia",2657
2658,San Roque,"En vigencia",2658
2659,San Diego,"En vigencia",2659
2660,San Diego,"En vigencia",2660
2661,San Diego,"En vigencia",2661
2662,San Diego,"En vigencia",2662
2663,Chimbacalle,"En vigencia",2663
2664,San Diego,"En vigencia",2664
2665,San Diego,"En vigencia",2665
2666,San Diego,"En vigencia",2666
2667,San Diego,"En vigencia",2667
2668,San Diego,"En vigencia",2668
2669,San Diego,"En vigencia",2669
2670,San Diego,"En vigencia",2670
2671,San Diego,"En vigencia",2671
2672,Cotocollao,"En vigencia",2672
2673,San Diego,"En vigencia",2673
2674,San Diego,"En vigencia",2674
2675,San Diego,"No existe",2675
2676,San Diego,"En vigencia",2676
2677,San Roque,"En vigencia",2677
2678,San Diego,"En vigencia",2678
2679,San Roque,"En vigencia",2679
2680,San Diego,"En vigencia",2680
2681,San Diego,"En vigencia",2681
2682,San Diego,"En vigencia",2682
2683,San Diego,"En vigencia",2683
2684,San Roque,"En vigencia",2684
2685,San Diego,"En vigencia",2685
2686,San Bartolo,"En vigencia",2686
2687,San Diego,"En vigencia",2687
2688,San Diego,"En vigencia",2688
2689,San Diego,"En vigencia",2689
2690,San Diego,"En vigencia",2690
2691,San Diego,"En vigencia",2691
2692,San Diego,"En vigencia",2692
2693,San Diego,"En vigencia",2693
2694,San Diego,"En vigencia",2694
2695,La Ferroviaria,"En vigencia",2695
2696,San Diego,"En vigencia",2696
2697,San Diego,"En vigencia",2697
2698,San Roque,"En vigencia",2698
2699,San Diego,"En vigencia",2699
2700,Cotocollao,"En vigencia",2700
2701,San Diego,"En vigencia",2701
2702,San Diego,"En vigencia",2702
2703,La Ecuatoriana,"En vigencia",2703
2704,Chimbacalle,"En vigencia",2704
2705,San Diego,"En vigencia",2705
2706,San Diego,"En vigencia",2706
2707,Chillogallo,"En vigencia",2707
2708,Iñaquito,"En vigencia",2708
2709,Carcelén,"En vigencia",2709
2710,San Diego,"En vigencia",2710
2711,San Diego,"En vigencia",2711
2712,La Ferroviaria,"En vigencia",2712
2713,San Diego,"En vigencia",2713
2714,San Diego,"En vigencia",2714
2715,Solanda,"En vigencia",2715
2716,Iñaquito,"En vigencia",2716
2717,San Diego,"En vigencia",2717
2718,Quitumbe,"En vigencia",2718
2719,San Roque,"En vigencia",2719
2720,San Diego,"No existe",2720
2721,Kennedy,"En vigencia",2721
2722,San Diego,"No existe",2722
2723,La Ferroviaria,"En vigencia",2723
2724,San Diego,"En vigencia",2724
2725,San Diego,"En vigencia",2725
2726,Itchimbía,"En vigencia",2726
2727,Jipijapa,"En vigencia",2727
2728,San Diego,"En vigencia",2728
2729,San Diego,"En vigencia",2729
2730,San Juan,"En vigencia",2730
2731,La Argelia,"En vigencia",2731
2732,San Diego,"En vigencia",2732
2733,Cochapamba,"En vigencia",2733
2734,San Roque,"En vigencia",2734
2735,Ponceano,"En vigencia",2735
2736,San Diego,"En vigencia",2736
2737,San Bartolo,"En vigencia",2737
2738,San Diego,"En vigencia",2738
2739,San Diego,"En vigencia",2739
2740,Chillogallo,"En vigencia",2740
2741,San Diego,"En vigencia",2741
2742,San Roque,"En vigencia",2742
2743,San Diego,"En vigencia",2743
2744,San Diego,"En vigencia",2744
2745,San Diego,"En vigencia",2745
2746,San Diego,"En vigencia",2746
2747,Kennedy,"En vigencia",2747
2748,San Roque,"En vigencia",2748
2749,San Diego,"En vigencia",2749
2750,San Diego,"En vigencia",2750
2751,San Diego,"En vigencia",2751
2752,San Roque,"En vigencia",2752
2753,San Roque,"En vigencia",2753
2754,San Diego,"En vigencia",2754
2755,San Diego,"En vigencia",2755
2756,San Diego,"En vigencia",2756
2757,San Diego,"En vigencia",2757
2758,Itchimbía,"En vigencia",2758
2759,San Diego,"En vigencia",2759
2760,San Roque,"En vigencia",2760
2761,San Diego,"En vigencia",2761
2762,San Roque,"En vigencia",2762
2763,Comité del Pueblo,"En vigencia",2763
2764,San Diego,"En vigencia",2764
2765,San Diego,"En vigencia",2765
2766,San Roque,"En vigencia",2766
2767,Turubamba,"En vigencia",2767
2768,San Roque,"En vigencia",2768
2769,La Magdalena,"En vigencia",2769
2770,San Diego,"En vigencia",2770
2771,La Concepción,"En vigencia",2771
2772,San Diego,"En vigencia",2772
2773,Mariscal Sucre,"En vigencia",2773
2774,La Ecuatoriana,"En vigencia",2774
2775,San Diego,"En vigencia",2775
2776,Cotocollao,"En vigencia",2776
2777,San Diego,"En vigencia",2777
2778,Ponceano,"En vigencia",2778
2779,San Diego,"En vigencia",2779
2780,San Diego,"En vigencia",2780
2781,San Diego,"En vigencia",2781
2782,San Diego,"En vigencia",2782
2783,San Diego,"En vigencia",2783
2784,San Diego,"En vigencia",2784
2785,San Roque,"En vigencia",2785
2786,San Diego,"En vigencia",2786
2787,San Diego,"En vigencia",2787
2788,Chillogallo,"En vigencia",2788
2789,San Diego,"En vigencia",2789
2790,San Diego,"En vigencia",2790
2791,San Diego,"En vigencia",2791
2792,Ponceano,"En vigencia",2792
2793,San Diego,"En vigencia",2793
2794,San Diego,"En vigencia",2794
2795,Chillogallo,"En vigencia",2795
2796,Cochapamba,"En vigencia",2796
2797,San Diego,"En vigencia",2797
2798,Rumipamba,"En vigencia",2798
2799,El Condado,"En vigencia",2799
2800,San Diego,"No existe",2800
2801,Itchimbía,"En vigencia",2801
2802,Quitumbe,"En vigencia",2802
2803,San Diego,"En vigencia",2803
2804,San Diego,"En vigencia",2804
2805,San Diego,"En vigencia",2805
2806,San Diego,"En vigencia",2806
2807,San Diego,"En vigencia",2807
2808,Chimbacalle,"En vigencia",2808
2809,San Diego,"En vigencia",2809
2810,San Diego,"En vigencia",2810
2811,San Diego,"En vigencia",2811
2812,San Diego,"En vigencia",2812
2813,Belisario Quevedo,"En vigencia",2813
2814,San Roque,"En vigencia",2814
2815,San Diego,"En vigencia",2815
2816,San Diego,"En vigencia",2816
2817,San Diego,"En vigencia",2817
2818,San Diego,"En vigencia",2818
2819,San Diego,"En vigencia",2819
2820,San Diego,"En vigencia",2820
2821,Kennedy,"En vigencia",2821
2822,San Diego,"En vigencia",2822
2823,Chilibulo,"En vigencia",2823
2824,San Diego,"En vigencia",2824
2825,San Diego,"En vigencia",2825
2826,San Diego,"En vigencia",2826
2827,San Diego,"En vigencia",2827
2828,San Diego,"En vigencia",2828
2829,San Diego,"En vigencia",2829
2830,San Diego,"En vigencia",2830
2831,La Concepción,"En vigencia",2831
2832,San Diego,"En vigencia",2832
2833,Kennedy,"En vigencia",2833
2834,San Diego,"En vigencia",2834
2835,San Juan,"En vigencia",2835
2836,San Diego,"En vigencia",2836
2837,San Diego,"En vigencia",2837
2838,San Diego,"En vigencia",2838
2839,San Diego,"En vigencia",2839
2840,San Diego,"En vigencia",2840
2841,Chimbacalle,"No existe",2841
2842,San Diego,"En vigencia",2842
2843,San Diego,"En vigencia",2843
2844,Jipijapa,"En vigencia",2844
2845,Chimbacalle,"En vigencia",2845
2846,San Diego,"En vigencia",2846
2847,San Roque,"En vigencia",2847
2848,San Diego,"En vigencia",2848
2849,La Argelia,"En vigencia",2849
2850,San Juan,"En vigencia",2850
2851,San Diego,"En vigencia",2851
2852,San Diego,"En vigencia",2852
2853,San Diego,"En vigencia",2853
2854,San Diego,"En vigencia",2854
2855,San Diego,"En vigencia",2855
2856,San Juan,"En vigencia",2856
2857,San Diego,"En vigencia",2857
2858,San Diego,"En vigencia",2858
2859,San Bartolo,"En vigencia",2859
2860,San Diego,"En vigencia",2860
2861,San Roque,"En vigencia",2861
2862,San Diego,"No existe",2862
2863,Carcelén,"En vigencia",2863
2864,San Diego,"En vigencia",2864
2865,Cotocollao,"En vigencia",2865
2866,La Mena,"En vigencia",2866
2867,Cotocollao,"En vigencia",2867
2868,Puengasí,"En vigencia",2868
2869,San Diego,"En vigencia",2869
2870,San Diego,"En vigencia",2870
2871,San Diego,"En vigencia",2871
2872,Jipijapa,"En vigencia",2872
2873,San Diego,"En vigencia",2873
2874,San Diego,"En vigencia",2874
2875,San Diego,"En vigencia",2875
2876,San Diego,"En vigencia",2876
2877,San Diego,"En vigencia",2877
2878,San Diego,"En vigencia",2878
2879,San Diego,"En vigencia",2879
2880,San Diego,"En vigencia",2880
2881,Chilibulo,"En vigencia",2881
2882,San Diego,"En vigencia",2882
2883,Guamaní,"En vigencia",2883
2884,Kennedy,"En vigencia",2884
2885,El Condado,"En vigencia",2885
2886,San Diego,"No existe",2886
2887,San Diego,"No existe",2887
2888,Centro Histórico,"En vigencia",2888
2889,San Diego,"En vigencia",2889
2890,La Magdalena,"En vigencia",2890
2891,San Diego,"En vigencia",2891
2892,La Libertad,"En vigencia",2892
2893,San Diego,"En vigencia",2893
2894,La Argelia,"En vigencia",2894
2895,San Diego,"En vigencia",2895
2896,San Diego,"En vigencia",2896
2897,San Diego,"En vigencia",2897
2898,San Diego,"En vigencia",2898
2899,San Diego,"En vigencia",2899
2900,El Condado,"En vigencia",2900
2901,San Diego,"En vigencia",2901
2902,San Roque,"En vigencia",2902
2903,San Diego,"En vigencia",2903
2904,Mariscal Sucre,"En vigencia",2904
2905,San Diego,"En vigencia",2905
2906,San Roque,"No existe",2906
2907,San Diego,"En vigencia",2907
2908,La Ecuatoriana,"En vigencia",2908
2909,San Diego,"En vigencia",2909
2910,Calderón,"En vigencia",2910
2911,San Diego,"En vigencia",2911
2912,Centro Histórico,"En vigencia",2912
2913,Iñaquito,"En vigencia",2913
2914,Rumipamba,"En vigencia",2914
2915,San Diego,"En vigencia",2915
2916,San Diego,"En vigencia",2916
2917,Comité del Pueblo,"En vigencia",2917
2918,San Bartolo,"No existe",2918
2919,San Diego,"En vigencia",2919
2920,San Diego,"En vigencia",2920
2921,Belisario Quevedo,"En vigencia",2921
2922,San Diego,"En vigencia",2922
2923,San Diego,"En vigencia",2923
2924,San Diego,"En vigencia",2924
2925,San Diego,"En vigencia",2925
2926,San Roque,"En vigencia",2926
2927,San Diego,"En vigencia",2927
2928,Chimbacalle,"En vigencia",2928
2929,San Roque,"En vigencia",2929
2930,San Diego,"En vigencia",2930
2931,San Diego,"En vigencia",2931
2932,San Diego,"En vigencia",2932
2933,Carcelén,"En vigencia",2933
2934,San Diego,"En vigencia",2934
2935,San Diego,"En vigencia",2935
2936,San Diego,"En vigencia",2936
2937,San Diego,"En vigencia",2937
2938,San Diego,"En vigencia",2938
2939,San Diego,"En vigencia",2939
2940,San Diego,"En vigencia",2940
2941,Rumipamba,"En vigencia",2941
2942,San Diego,"En vigencia",2942
2943,San Diego,"En vigencia",2943
2944,San Diego,"En vigencia",2944
2945,Calderón,"En vigencia",2945
2946,San Diego,"En vigencia",2946
2947,San Diego,"En vigencia",2947
2948,Guamaní,"En vigencia",2948
2949,Jipijapa,"En vigencia",2949
2950,San Diego,"En vigencia",2950
2951,Cochapamba,"En vigencia",2951
2952,San Diego,"En vigencia",2952
2953,Ponceano,"En vigencia",2953
2954,La Ferroviaria,"En vigencia",2954
2955,San Diego,"En vigencia",2955
2956,San Diego,"En vigencia",2956
2957,San Diego,"En vigencia",2957
2958,San Juan,"En vigencia",2958
2959,San Diego,"En vigencia",2959
2960,Jipijapa,"En vigencia",2960
2961,San Diego,"En vigencia",2961
2962,San Diego,"En vigencia",2962
2963,La Magdalena,"En vigencia",2963
2964,San Roque,"En vigencia",2964
2965,San Diego,"En vigencia",2965
2966,San Diego,"En vigencia",2966
2967,Cotocollao,"En vigencia",2967
2968,San Diego,"En vigencia",2968
2969,San Diego,"En vigencia",2969
2970,San Diego,"En vigencia",2970
2971,San Diego,"En vigencia",2971
2972,San Diego,"En vigencia",2972
2973,Quitumbe,"En vigencia",2973
2974,Quitumbe,"En vigencia",2974
2975,Kennedy,"En vigencia",2975
2976,San Diego,"En vigencia",2976
2977,Calderón,"En vigencia",2977
2978,San Diego,"En vigencia",2978
2979,San Roque,"En vigencia",2979
2980,San Diego,"En vigencia",2980
2981,San Diego,"En vigencia",2981
2982,San Diego,"En vigencia",2982
2983,Mariscal Sucre,"En vigencia",2983
2984,La Libertad,"En vigencia",2984
2985,San Diego,"En vigencia",2985
2986,San Roque,"En vigencia",2986
2987,San Diego,"En vigencia",2987
2988,San Diego,"En vigencia",2988
2989,San Diego,"En vigencia",2989
2990,San Diego,"En vigencia",2990
2991,San Diego,"En vigencia",2991
2992,San Diego,"En vigencia",2992
2993,San Diego,"En vigencia",2993
2994,San Diego,"En vigencia",2994
2995,San Diego,"En vigencia",2995
2996,Centro Histórico,"En vigencia",2996
2997,Chimbacalle,"En vigencia",2997
2998,San Diego,"En vigencia",2998
2999,San Diego,"En vigencia",2999
3000,Chimbacalle,"En vigencia",3000
3001,Puengasí,"En vigencia",3001
3002,San Diego,"En vigencia",3002
3003,Chilibulo,"En vigencia",3003
3004,Comité del Pueblo,"En vigencia",3004
3005,San Diego,"En vigencia",3005
3006,San Diego,"En vigencia",3006
3007,San Diego,"No existe",3007
3008,San Roque,"En vigencia",3008
3009,San Diego,"En vigencia",3009
3010,Belisario Quevedo,"En vigencia",3010
3011,San Diego,"En vigencia",3011
3012,San Diego,"En vigencia",3012
3013,San Diego,"En vigencia",3013
3014,Cotocollao,"En vigencia",3014
3015,San Diego,"En vigencia",3015
3016,San Diego,"En vigencia",3016
3017,San Diego,"En vigencia",3017
3018,San Juan,"En vigencia",3018
3019,Rumipamba,"En vigencia",3019
3020,San Diego,"No existe",3020
3021,San Diego,"En vigencia",3021
3022,San Diego,"En vigencia",3022
3023,San Bartolo,"En vigencia",3023
3024,San Diego,"En vigencia",3024
3025,Carcelén,"En vigencia",3025
3026,San Diego,"En vigencia",3026
3027,Chimbacalle,"En vigencia",3027
3028,San Diego,"En vigencia",3028
3029,San Roque,"En vigencia",3029
3030,San Diego,"En vigencia",3030
3031,San Diego,"En vigencia",3031
3032,San Diego,"En vigencia",3032
3033,Itchimbía,"En vigencia",3033
3034,San Roque,"En vigencia",3034
3035,San Diego,"En vigencia",3035
3036,La Ecuatoriana,"En vigencia",3036
3037,La Ecuatoriana,"En vigencia",3037
3038,San Diego,"En vigencia",3038
3039,San Roque,"En vigencia",3039
3040,La Ferroviaria,"En vigencia",3040
3041,Jipijapa,"En vigencia",3041
3042,San Diego,"En vigencia",3042
3043,San Roque,"En vigencia",3043
3044,San Diego,"En vigencia",3044
3045,Guamaní,"En vigencia",3045
3046,San Diego,"En vigencia",3046
3047,San Diego,"En vigencia",3047
3048,San Diego,"En vigencia",3048
3049,San Roque,"En vigencia",3049
3050,San Diego,"En vigencia",3050
3051,La Magdalena,"En vigencia",3051
3052,San Diego,"En vigencia",3052
3053,Chimbacalle,"En vigencia",3053
3054,San Diego,"En vigencia",3054
3055,Turubamba,"En vigencia",3055
3056,San Diego,"En vigencia",3056
3057,San Diego,"En vigencia",3057
3058,Comité del Pueblo,"En vigencia",3058
3059,Belisario Quevedo,"En vigencia",3059
3060,San Roque,"En vigencia",3060
3061,La Ferroviaria,"En vigencia",3061
3062,San Diego,"En vigencia",3062
3063,Rumipamba,"En vigencia",3063
3064,Solanda,"En vigencia",3064
3065,Turubamba,"En vigencia",3065
3066,Comité del Pueblo,"En vigencia",3066
3067,San Diego,"En vigencia",3067
3068,San Diego,"En vigencia",3068
3069,San Bartolo,"En vigencia",3069
3070,San Diego,"En vigencia",3070
3071,Puengasí,"En vigencia",3071
3072,San Diego,"En vigencia",3072
3073,San Diego,"En vigencia",3073
3074,San Bartolo,"En vigencia",3074
3075,La Argelia,"En vigencia",3075
3076,San Diego,"En vigencia",3076
3077,San Diego,"En vigencia",3077
3078,Carcelén,"En vigencia",3078
3079,Chilibulo,"En vigencia",3079
3080,San Diego,"En vigencia",3080
3081,Guamaní,"En vigencia",3081
3082,Quitumbe,"En vigencia",3082
3083,San Diego,"En vigencia",3083
3084,San Diego,"En vigencia",3084
3085,San Diego,"En vigencia",3085
3086,San Diego,"En vigencia",3086
3087,San Roque,"En vigencia",3087
3088,Mariscal Sucre,"En vigencia",3088
3089,San Diego,"En vigencia",3089
3090,San Diego,"En vigencia",3090
3091,San Diego,"En vigencia",3091
3092,San Diego,"En vigencia",3092
3093,San Diego,"En vigencia",3093
3094,Calderón,"En vigencia",3094
3095,San Bartolo,"En vigencia",3095
3096,San Diego,"En vigencia",3096
3097,San Diego,"En vigencia",3097
3098,Carcelén,"En vigencia",3098
3099,San Diego,"En vigencia",3099
3100,La Mena,"En vigencia",3100
3101,San Roque,"En vigencia",3101
3102,San Diego,"En vigencia",3102
3103,La Mena,"En vigencia",3103
3104,San Diego,"En vigencia",3104
3105,San Roque,"En vigencia",3105
3106,Chillogallo,"En vigencia",3106
3107,San Juan,"En vigencia",3107
3108,San Diego,"No existe",3108
3109,San Roque,"En vigencia",3109
3110,San Diego,"En vigencia",3110
3111,Jipijapa,"En vigencia",3111
3112,San Diego,"En vigencia",3112
3113,La Libertad,"En vigencia",3113
3114,San Diego,"En vigencia",3114
3115,Quitumbe,"En vigencia",3115
3116,Chillogallo,"En vigencia",3116
3117,Jipijapa,"En vigencia",3117
